73834	5	12/2/00
1435701	4	12/16/00
1532399	3	12/20/00
1828365	4	12/21/00
565510	3	12/25/00
794933	4	12/26/00
840763	4	12/27/00
2468774	3	12/27/00
921587	3	12/27/00
441730	5	12/28/00
2579303	4	12/29/00
2514418	3	12/31/00
1834394	5	1/1/01
410726	2	1/2/01
148371	3	1/3/01
2060067	3	1/3/01
907649	3	1/6/01
1251357	4	1/7/01
2567339	1	1/8/01
2117708	4	1/9/01
2403449	2	1/11/01
1457053	5	1/16/01
980771	5	1/19/01
2187066	4	1/20/01
2371791	3	1/21/01
1546259	3	1/21/01
213845	2	1/21/01
433530	4	1/22/01
1454834	5	1/29/01
306569	4	1/29/01
992795	4	2/8/01
2649285	4	2/10/01
865622	3	2/11/01
1643138	4	2/20/01
2606685	3	2/22/01
2327386	5	2/23/01
655415	5	2/25/01
768176	4	2/26/01
1993633	4	3/17/01
1349743	4	3/24/01
2591450	5	3/28/01
837619	4	4/11/01
1626587	4	4/14/01
1564927	3	4/15/01
1460561	4	4/16/01
1390954	5	4/18/01
205447	5	4/19/01
1605122	3	4/21/01
964654	3	4/25/01
80652	4	4/25/01
152858	3	5/8/01
628332	5	5/9/01
74441	3	5/9/01
642090	4	5/10/01
848999	4	5/11/01
2199182	4	5/12/01
1350497	3	5/13/01
73094	5	5/13/01
2037038	5	5/13/01
1139570	3	5/14/01
984439	5	5/14/01
664835	5	5/14/01
2152930	3	5/14/01
980993	5	5/15/01
1694244	4	5/16/01
1906611	5	5/16/01
936307	3	5/16/01
1588949	3	5/16/01
687196	4	5/17/01
1102340	5	5/17/01
355883	3	5/17/01
237798	3	5/17/01
1998723	4	5/17/01
749139	3	5/17/01
819314	4	5/18/01
648269	4	5/18/01
1848916	4	5/18/01
57993	4	5/18/01
1631508	5	5/18/01
2446724	5	5/18/01
2344254	4	5/18/01
1583391	5	5/19/01
915844	3	5/19/01
272699	3	5/19/01
929122	4	5/19/01
1555558	3	5/19/01
1089692	2	5/19/01
414947	5	5/19/01
2532092	3	5/19/01
802939	3	5/19/01
2102669	4	5/19/01
1302277	4	5/20/01
1386513	3	5/20/01
133060	3	5/20/01
1046426	4	5/20/01
1199363	4	5/20/01
839344	3	5/20/01
1190829	2	5/20/01
2043184	4	5/21/01
1398256	4	5/21/01
303969	4	5/21/01
252601	4	5/22/01
1124099	3	5/22/01
490972	3	5/22/01
2627800	3	5/22/01
1603615	2	5/22/01
2421772	5	5/22/01
782511	4	5/22/01
770693	4	5/22/01
371454	4	5/22/01
264990	3	5/22/01
491850	3	5/23/01
2052334	3	5/23/01
310055	4	5/23/01
2622230	4	5/23/01
2033070	4	5/23/01
1130385	5	5/23/01
140498	4	5/24/01
72607	3	5/24/01
214191	3	5/24/01
2387106	4	5/25/01
1811452	5	5/25/01
1908103	4	5/25/01
49399	3	5/25/01
2280881	3	5/26/01
1661084	4	5/26/01
1393438	3	5/26/01
57806	4	5/26/01
1196837	2	5/26/01
1125516	3	5/26/01
309424	3	5/26/01
686444	4	5/27/01
1702345	4	5/27/01
2556405	3	5/27/01
262068	3	5/28/01
954412	4	5/28/01
1685089	4	5/29/01
1552467	5	5/29/01
1411327	4	5/29/01
2487611	4	5/29/01
2611670	4	5/29/01
666914	4	5/30/01
918562	3	5/30/01
724165	2	5/30/01
1330726	4	5/30/01
1045097	3	5/30/01
1373140	4	5/31/01
95146	2	5/31/01
181068	4	5/31/01
549859	4	5/31/01
1048274	2	6/1/01
802013	4	6/1/01
2333531	5	6/1/01
1889212	4	6/2/01
2385963	4	6/2/01
2245217	4	6/2/01
1419406	3	6/2/01
1004748	4	6/2/01
1758867	3	6/2/01
2130420	3	6/2/01
741155	4	6/3/01
2401655	4	6/3/01
2556455	4	6/3/01
2167940	5	6/3/01
658361	3	6/3/01
1260731	2	6/4/01
2087355	3	6/4/01
340166	4	6/4/01
2535052	3	6/5/01
2560582	4	6/5/01
1872236	3	6/5/01
2294812	4	6/5/01
86252	4	6/5/01
2190625	4	6/5/01
1670329	4	6/5/01
2573509	5	6/5/01
844473	4	6/6/01
271215	3	6/6/01
802951	2	6/6/01
444105	3	6/6/01
2385134	5	6/6/01
2296164	4	6/6/01
2453825	2	6/7/01
649152	3	6/7/01
2138296	3	6/7/01
1638526	3	6/7/01
391799	4	6/8/01
2258640	4	6/8/01
1287550	4	6/8/01
214501	4	6/8/01
672801	3	6/8/01
1755966	3	6/8/01
1927819	4	6/9/01
1115717	3	6/9/01
86132	2	6/9/01
1927507	4	6/9/01
1332617	5	6/9/01
2489840	3	6/10/01
1786394	2	6/10/01
696856	3	6/10/01
1983506	3	6/11/01
848872	3	6/11/01
1806112	5	6/11/01
404581	4	6/11/01
2628320	3	6/11/01
1998360	4	6/12/01
1049640	4	6/13/01
2592518	4	6/13/01
1418338	3	6/13/01
203334	4	6/13/01
84947	4	6/13/01
21955	3	6/13/01
727160	3	6/13/01
1925957	4	6/13/01
1289880	3	6/14/01
2261763	3	6/14/01
2627451	4	6/14/01
867586	4	6/14/01
1176028	4	6/14/01
345802	3	6/15/01
293069	4	6/15/01
1993756	3	6/15/01
2550972	4	6/15/01
275584	5	6/15/01
2343813	4	6/15/01
2272916	4	6/15/01
123402	4	6/15/01
1778262	4	6/16/01
786787	5	6/16/01
2137354	2	6/16/01
1324871	2	6/16/01
1791169	2	6/16/01
1969795	2	6/17/01
279068	3	6/17/01
1823961	3	6/18/01
1018901	4	6/19/01
750903	1	6/19/01
1731102	4	6/19/01
442829	3	6/20/01
2628250	4	6/20/01
2042756	4	6/20/01
1900290	3	6/20/01
899799	5	6/20/01
1474123	1	6/21/01
2176385	3	6/21/01
1175474	1	6/21/01
948341	3	6/21/01
2560965	3	6/21/01
2104680	2	6/22/01
928256	3	6/22/01
462107	4	6/22/01
1326480	3	6/22/01
802226	4	6/22/01
1788589	5	6/22/01
166582	4	6/22/01
1130100	4	6/22/01
1397247	4	6/22/01
764785	4	6/23/01
1816632	5	6/23/01
1402813	4	6/23/01
57843	3	6/23/01
1121908	2	6/23/01
862641	4	6/23/01
2636538	3	6/24/01
443193	4	6/24/01
932975	5	6/24/01
235551	2	6/24/01
788769	4	6/25/01
539112	4	6/25/01
218199	4	6/25/01
2547458	4	6/25/01
490450	5	6/26/01
2416543	3	6/26/01
645484	4	6/26/01
93769	3	6/26/01
121390	5	6/26/01
1715766	3	6/26/01
