1240186	5	3/14/01
1825484	5	3/14/01
460448	5	3/14/01
566325	3	3/15/01
1605580	4	3/15/01
529849	3	3/16/01
735860	4	3/16/01
2634074	3	3/17/01
1993633	4	3/17/01
752642	4	3/17/01
1976216	3	3/18/01
1823668	5	3/19/01
89047	4	3/19/01
313419	5	3/20/01
1139570	4	3/20/01
849042	4	3/21/01
57186	5	3/23/01
2331318	3	3/23/01
588332	5	3/23/01
672801	5	3/23/01
1916224	5	3/24/01
486399	4	3/24/01
132390	5	3/25/01
968813	2	3/25/01
824934	4	3/25/01
2302920	5	3/27/01
945504	4	3/28/01
2427973	5	3/28/01
2537412	5	3/29/01
1118530	5	3/29/01
1700725	4	3/30/01
2615996	5	3/31/01
2044713	4	4/1/01
1661655	4	4/1/01
1955169	5	4/2/01
584352	3	4/4/01
1402813	5	4/5/01
1292631	2	4/6/01
1760544	2	4/7/01
1955724	1	4/7/01
74825	4	4/8/01
2043784	4	4/10/01
349199	4	4/11/01
837619	4	4/11/01
2119988	5	4/12/01
1623353	4	4/14/01
1937631	5	4/15/01
95146	4	4/16/01
1921954	5	4/18/01
1605122	4	4/21/01
1122804	2	4/22/01
2116295	5	4/23/01
355375	5	4/24/01
2063030	4	4/25/01
1166271	4	4/28/01
1381518	5	4/30/01
2067412	4	5/1/01
191869	3	5/1/01
297896	5	5/9/01
2609033	4	6/2/01
1373027	5	6/2/01
700038	5	6/2/01
1460343	4	6/2/01
530670	5	6/3/01
2231719	3	6/3/01
2197108	4	6/3/01
2638748	5	6/4/01
958687	4	6/4/01
1460561	5	6/6/01
31508	5	6/7/01
1046426	4	6/7/01
1117988	5	6/7/01
1102087	4	6/21/01
2603174	4	6/27/01
213845	4	7/1/01
374238	4	7/4/01
328651	5	7/12/01
1197978	4	7/13/01
486529	5	7/15/01
697045	5	8/2/01
121324	5	8/4/01
2008854	4	8/8/01
1104108	5	8/20/01
2143166	5	8/21/01
491911	5	8/28/01
2143870	3	8/28/01
1463576	4	8/28/01
2434614	4	8/28/01
74441	5	8/28/01
934735	5	8/28/01
1035378	4	8/29/01
1033433	4	8/29/01
333426	5	8/29/01
533082	4	8/29/01
968808	4	8/29/01
472452	5	8/29/01
2006914	4	8/29/01
2541571	4	8/29/01
1446775	4	8/29/01
15846	5	8/29/01
2631821	5	8/29/01
1930480	4	8/29/01
1902838	1	8/29/01
1011574	4	8/29/01
2420528	5	8/29/01
826270	5	8/29/01
335615	5	8/29/01
1258916	4	8/29/01
268855	2	8/29/01
1874883	5	8/29/01
1709332	5	8/29/01
462128	4	8/29/01
2022495	1	8/29/01
717024	4	8/29/01
2430918	5	8/29/01
1834394	3	8/29/01
480181	5	8/29/01
2360354	4	8/29/01
2480144	5	8/29/01
951709	4	8/30/01
1083976	5	8/30/01
706832	4	8/30/01
1763606	4	8/30/01
2033070	5	8/30/01
1312412	5	8/30/01
342020	4	8/30/01
952723	5	8/30/01
1673874	3	8/30/01
2201566	4	8/30/01
603277	2	8/31/01
301773	5	8/31/01
2372711	4	8/31/01
2393981	3	8/31/01
504624	5	8/31/01
1138744	4	8/31/01
543824	4	8/31/01
921587	4	8/31/01
2082423	5	9/5/01
1774409	5	9/5/01
188809	5	9/6/01
1346708	5	9/6/01
1862075	5	9/7/01
95133	4	9/8/01
2305090	4	9/10/01
710933	4	9/10/01
2420828	4	9/11/01
152268	5	9/16/01
1201695	5	9/16/01
1212887	5	9/16/01
1463862	5	9/17/01
565510	3	9/17/01
917734	1	9/17/01
330802	4	9/17/01
134680	3	9/17/01
1798513	1	9/17/01
1139355	4	9/17/01
1666213	2	9/17/01
1436822	4	9/17/01
2292767	4	9/17/01
1144235	4	9/17/01
1087316	4	9/17/01
218199	3	9/17/01
1670329	5	9/17/01
561636	4	9/17/01
1534085	5	9/17/01
1004062	5	9/18/01
1532775	5	9/18/01
1792741	5	9/18/01
764785	5	9/18/01
2603700	4	9/18/01
532653	3	9/18/01
999865	4	9/18/01
1995860	5	9/18/01
869329	3	9/18/01
412439	5	9/18/01
1628912	5	9/18/01
759289	4	9/18/01
562540	4	9/18/01
1887749	4	9/18/01
2407453	3	9/18/01
2629996	4	9/18/01
752867	4	9/18/01
873862	4	9/18/01
2074183	4	9/18/01
472021	5	9/18/01
79508	5	9/19/01
908505	4	9/19/01
71594	4	9/19/01
212846	5	9/19/01
2167896	4	9/19/01
2366462	4	9/19/01
2237907	5	9/19/01
17462	4	9/19/01
1579537	5	9/19/01
660580	5	9/20/01
2291268	4	9/20/01
1524383	5	9/20/01
2140883	5	9/20/01
2204684	4	9/20/01
788262	3	9/20/01
230966	5	9/20/01
2444202	5	9/20/01
1959992	5	9/20/01
1634461	5	9/20/01
1043805	5	9/20/01
1722344	4	9/20/01
995154	1	9/20/01
1962894	5	9/21/01
1855545	5	9/21/01
44247	5	9/21/01
148371	3	9/21/01
2321435	5	9/21/01
1365319	2	9/21/01
1094850	5	9/21/01
975592	5	9/21/01
1824009	4	9/21/01
2348786	4	9/21/01
725220	5	9/21/01
873369	4	9/21/01
1062196	5	9/21/01
2573509	5	9/21/01
1473924	4	9/22/01
1987073	4	9/22/01
969239	5	9/22/01
1761842	5	9/22/01
2375964	5	9/22/01
656977	5	9/22/01
2252455	3	9/22/01
1134932	5	9/22/01
1414746	4	9/22/01
1497636	5	9/22/01
271037	4	9/22/01
430011	5	9/22/01
1816985	3	9/22/01
262633	4	9/23/01
830363	5	9/23/01
1424380	4	9/23/01
1324460	2	9/23/01
1955464	5	9/23/01
1357786	3	9/23/01
718158	5	9/23/01
532414	4	9/23/01
2417320	5	9/23/01
1388530	4	9/23/01
2149357	4	9/23/01
2503255	5	9/24/01
1783555	4	9/24/01
1446909	5	9/24/01
190282	5	9/24/01
968184	4	9/24/01
152405	5	9/24/01
2147585	4	9/24/01
1625075	2	9/24/01
392830	3	9/24/01
306466	3	9/25/01
1109700	3	9/25/01
2091892	5	9/25/01
1246126	2	9/25/01
108871	4	9/25/01
600949	5	9/25/01
518666	5	9/25/01
422879	5	9/25/01
314418	4	9/25/01
747497	2	9/25/01
789014	3	9/25/01
18721	5	9/25/01
1169279	4	9/25/01
2235166	5	9/25/01
2444710	5	9/28/01
483782	5	9/29/01
336941	5	9/30/01
1004652	5	9/30/01
699160	5	10/2/01
1373140	4	10/3/01
610888	5	10/3/01
966322	4	10/3/01
1088457	4	10/3/01
2599732	5	10/3/01
1847393	5	10/3/01
865622	5	10/3/01
672421	4	10/3/01
1542691	4	10/3/01
2253953	5	10/3/01
1970183	4	10/3/01
2506660	5	10/3/01
396567	5	10/4/01
53521	3	10/4/01
1135038	3	10/4/01
77056	4	10/4/01
1395543	5	10/4/01
67769	4	10/4/01
2124230	4	10/4/01
1295427	4	10/4/01
2180134	4	10/4/01
2372021	5	10/4/01
1216860	5	10/4/01
2503230	2	10/4/01
87118	5	10/4/01
2635326	5	10/4/01
299370	4	10/4/01
885927	4	10/4/01
249783	5	10/4/01
411512	4	10/4/01
