510180	2	11/11/99
204439	2	12/9/99
1972971	3	12/9/99
731941	4	12/17/99
830363	3	12/21/99
1103054	3	12/21/99
1751787	4	12/21/99
1645203	2	12/22/99
1122804	3	12/24/99
404067	4	12/24/99
261295	5	12/24/99
905467	4	12/24/99
1911955	4	12/26/99
1435350	4	12/27/99
1192830	1	1/5/00
486399	3	1/5/00
2345485	4	1/5/00
1100798	2	1/5/00
740199	2	1/5/00
593765	4	1/5/00
422071	3	1/5/00
1611303	3	1/5/00
589368	2	1/5/00
681999	4	1/5/00
64765	4	1/5/00
263571	4	1/5/00
1426824	5	1/5/00
802939	3	1/5/00
716091	1	1/6/00
847320	3	1/6/00
1800996	5	1/6/00
1444335	5	1/6/00
687974	5	1/6/00
1086132	5	1/6/00
1056435	2	1/6/00
1606745	3	1/6/00
1230129	3	1/6/00
472452	3	1/6/00
2614004	4	1/6/00
687573	4	1/6/00
2636512	1	1/6/00
1004652	4	1/6/00
1154588	3	1/6/00
1708546	3	1/6/00
2119832	4	1/6/00
2229650	3	1/6/00
1668615	2	1/6/00
1269887	3	1/6/00
293922	5	1/6/00
481816	3	1/6/00
1287550	3	1/6/00
2223516	2	1/6/00
1371311	5	1/6/00
1042089	4	1/6/00
961349	1	1/6/00
1524279	3	1/6/00
2402754	2	1/6/00
633086	2	1/6/00
2359904	3	1/6/00
13891	3	1/6/00
1446059	2	1/6/00
1598130	3	1/6/00
1681662	3	1/6/00
423167	2	1/6/00
535765	3	1/6/00
1065341	3	1/6/00
2105516	2	1/6/00
1951138	2	1/6/00
2115696	2	1/6/00
2108672	5	1/6/00
1290587	3	1/6/00
1402412	1	1/7/00
1752054	2	1/7/00
2041435	3	1/7/00
326912	3	1/7/00
108871	5	1/7/00
2238574	4	1/7/00
1061110	4	1/7/00
1086	1	1/7/00
1809637	4	1/7/00
471064	2	1/7/00
629203	3	1/7/00
2400299	4	1/7/00
1356928	2	1/7/00
1066384	3	1/7/00
813287	3	1/7/00
978075	3	1/7/00
1103414	1	1/7/00
1991156	4	1/7/00
1164845	4	1/7/00
2636537	4	1/7/00
1438498	3	1/7/00
1432781	2	1/7/00
1434685	2	1/7/00
1341813	3	1/7/00
924656	4	1/7/00
1583627	5	1/7/00
2486445	3	1/7/00
1684828	3	1/8/00
668018	4	1/8/00
1587373	3	1/8/00
2313903	5	1/8/00
70513	3	1/8/00
53832	2	1/8/00
394194	3	1/8/00
614672	4	1/8/00
298689	4	1/8/00
476060	3	1/8/00
1303790	4	1/8/00
715218	2	1/8/00
2248080	4	1/8/00
488182	4	1/8/00
532653	3	1/8/00
436424	3	1/8/00
1902838	1	1/8/00
1325084	4	1/8/00
2506062	3	1/8/00
804516	3	1/8/00
975592	4	1/8/00
1048014	1	1/8/00
2599813	4	1/8/00
2596244	5	1/8/00
265351	3	1/8/00
2582556	4	1/8/00
1943174	3	1/8/00
1368151	4	1/8/00
307098	4	1/8/00
1437697	4	1/8/00
1949876	5	1/8/00
1824061	2	1/8/00
634569	5	1/8/00
2033529	3	1/8/00
1900617	4	1/8/00
2366001	2	1/8/00
510044	4	1/9/00
1791344	1	1/9/00
2071995	3	1/9/00
2595827	1	1/9/00
1813076	2	1/9/00
45733	3	1/9/00
1965252	3	1/9/00
369086	3	1/9/00
2215970	4	1/9/00
712145	4	1/9/00
872963	5	1/9/00
2151532	4	1/9/00
2427215	4	1/9/00
394699	3	1/9/00
1203925	4	1/9/00
295485	2	1/9/00
2292741	2	1/9/00
737106	3	1/9/00
1689121	4	1/9/00
1227734	5	1/9/00
746375	4	1/9/00
2264677	4	1/9/00
135049	4	1/9/00
2592540	2	1/9/00
153083	2	1/9/00
1317086	4	1/9/00
1469128	4	1/9/00
367581	5	1/9/00
599628	4	1/10/00
1127293	2	1/10/00
964254	2	1/10/00
371072	5	1/10/00
1427512	4	1/10/00
1781999	4	1/10/00
699237	3	1/10/00
1273985	3	1/10/00
2296504	4	1/10/00
2334738	1	1/10/00
1204685	2	1/10/00
1777896	5	1/10/00
848026	4	1/10/00
2444893	1	1/10/00
1618721	3	1/10/00
879395	3	1/10/00
2426167	4	1/10/00
1944937	3	1/10/00
536530	1	1/10/00
1865721	2	1/10/00
155140	3	1/10/00
2322250	4	1/10/00
2302001	4	1/10/00
66436	3	1/10/00
2470471	4	1/10/00
1713268	4	1/10/00
1275774	3	1/10/00
2562208	3	1/11/00
1018310	3	1/11/00
2169149	4	1/11/00
1237173	5	1/11/00
1057750	3	1/11/00
1710306	3	1/11/00
89545	4	1/11/00
723408	3	1/11/00
371596	4	1/11/00
2626869	3	1/11/00
2631284	4	1/11/00
2333148	3	1/11/00
1240927	4	1/11/00
2078967	3	1/11/00
847821	5	1/11/00
1212566	2	1/11/00
1466749	4	1/11/00
937138	1	1/11/00
1892532	3	1/11/00
1670515	4	1/11/00
2296164	5	1/11/00
2165975	4	1/11/00
1502586	5	1/11/00
2636012	3	1/11/00
2473351	4	1/11/00
2383612	4	1/12/00
1750785	4	1/12/00
840901	2	1/12/00
395092	2	1/12/00
519380	1	1/12/00
1273243	2	1/12/00
2294895	4	1/12/00
228092	5	1/12/00
1946890	4	1/12/00
465986	1	1/12/00
160306	5	1/12/00
425302	4	1/12/00
831244	5	1/12/00
2102334	3	1/12/00
1605218	4	1/12/00
1733004	5	1/12/00
2456207	3	1/12/00
2030631	2	1/12/00
70535	4	1/12/00
1581343	2	1/12/00
1993756	4	1/12/00
602496	3	1/12/00
442603	4	1/12/00
2013297	2	1/12/00
1532096	4	1/12/00
1827821	4	1/12/00
1347523	3	1/12/00
2192701	3	1/12/00
191997	4	1/12/00
808468	3	1/12/00
2084966	2	1/12/00
1601111	3	1/12/00
695378	5	1/12/00
1209162	1	1/12/00
1644346	4	1/12/00
543897	4	1/12/00
2511730	3	1/12/00
2161330	1	1/13/00
618841	3	1/13/00
1691746	1	1/13/00
1927597	3	1/13/00
841135	5	1/13/00
764785	4	1/13/00
606105	4	1/13/00
392731	4	1/13/00
148371	2	1/13/00
590996	2	1/13/00
113062	3	1/13/00
758589	3	1/13/00
686786	2	1/13/00
1558047	5	1/13/00
22432	1	1/13/00
1762633	3	1/13/00
980993	3	1/13/00
486215	2	1/13/00
587361	2	1/13/00
2147086	3	1/13/00
2366722	5	1/13/00
1763832	4	1/13/00
2057703	5	1/13/00
1454008	2	1/13/00
2070820	5	1/13/00
2646712	3	1/14/00
29267	2	1/14/00
2415874	3	1/14/00
319802	3	1/14/00
2085834	3	1/14/00
2198384	4	1/14/00
743551	3	1/14/00
1316735	4	1/14/00
1452454	5	1/14/00
980932	3	1/14/00
585968	2	1/14/00
482172	4	1/14/00
1678342	2	1/14/00
1239121	2	1/14/00
120820	4	1/14/00
1604115	4	1/14/00
2503583	5	1/14/00
557421	5	1/14/00
745624	3	1/14/00
169548	1	1/14/00
667126	5	1/14/00
549901	3	1/14/00
2550975	5	1/14/00
33793	4	1/14/00
529889	3	1/14/00
480305	3	1/14/00
2639863	1	1/14/00
1753013	5	1/14/00
90894	4	1/14/00
690724	3	1/14/00
935601	4	1/14/00
1450198	2	1/14/00
626377	4	1/14/00
940179	2	1/14/00
1069088	2	1/14/00
2049483	5	1/14/00
1158651	4	1/14/00
1816306	3	1/14/00
72754	3	1/14/00
1601783	4	1/15/00
1006772	3	1/15/00
2436788	3	1/15/00
1217576	4	1/15/00
642090	2	1/15/00
885906	5	1/15/00
328516	3	1/15/00
1884467	2	1/15/00
1586647	3	1/15/00
2006408	4	1/15/00
158329	2	1/15/00
468508	3	1/15/00
137309	4	1/15/00
1774597	4	1/15/00
1737366	4	1/15/00
257965	4	1/15/00
1688144	5	1/15/00
1829787	4	1/15/00
2002269	4	1/15/00
1473095	2	1/15/00
1324871	5	1/15/00
1254206	4	1/15/00
117768	3	1/15/00
164114	3	1/15/00
1465117	3	1/15/00
1327883	1	1/15/00
87089	5	1/15/00
2577378	4	1/15/00
2636170	4	1/15/00
2285964	3	1/15/00
69867	3	1/16/00
2534672	3	1/16/00
