2582791	5	5/6/00
2427215	4	5/6/00
977606	5	5/6/00
511847	4	5/6/00
1329980	5	5/6/00
477388	4	5/7/00
759213	4	5/7/00
1809637	5	5/7/00
764785	5	5/7/00
1784197	5	5/7/00
1532399	4	5/7/00
788262	4	5/7/00
1261744	4	5/7/00
1211551	5	5/7/00
2566208	4	5/7/00
471578	4	5/7/00
1092280	5	5/7/00
129035	5	5/8/00
1069968	4	5/8/00
2099463	5	5/8/00
835847	5	5/8/00
1067696	5	5/8/00
2037687	4	5/8/00
1965252	4	5/8/00
565510	3	5/8/00
2251337	1	5/8/00
1487072	4	5/8/00
890432	1	5/8/00
2605778	5	5/8/00
2438062	5	5/8/00
1504708	4	5/8/00
690724	5	5/8/00
1756057	4	5/8/00
1055593	4	5/8/00
423167	4	5/8/00
1670329	5	5/8/00
670810	5	5/8/00
543897	4	5/8/00
270849	5	5/8/00
184311	5	5/9/00
1018310	5	5/9/00
2571175	5	5/9/00
1062910	4	5/9/00
1615874	5	5/9/00
114873	3	5/9/00
1398354	5	5/9/00
825637	5	5/9/00
1784246	5	5/9/00
161013	4	5/9/00
2105516	5	5/9/00
578076	5	5/9/00
1181341	4	5/10/00
637473	5	5/10/00
503193	5	5/10/00
1265459	5	5/10/00
69090	4	5/10/00
1274580	5	5/10/00
675091	4	5/10/00
71393	5	5/10/00
936093	5	5/10/00
1478655	5	5/10/00
248730	5	5/10/00
980987	4	5/10/00
2018072	5	5/10/00
1841608	5	5/10/00
1777163	5	5/10/00
307168	5	5/10/00
1042991	4	5/10/00
2568149	5	5/10/00
128989	4	5/10/00
1438498	5	5/10/00
2156404	5	5/10/00
341330	4	5/10/00
749309	5	5/10/00
539112	5	5/10/00
1657782	5	5/10/00
1346935	4	5/10/00
1599035	2	5/11/00
1538923	5	5/11/00
2391154	5	5/11/00
912483	5	5/11/00
740562	4	5/11/00
1837352	5	5/11/00
1474242	5	5/11/00
507443	5	5/11/00
944944	5	5/11/00
2398656	5	5/11/00
2504752	5	5/12/00
1673780	5	5/12/00
1583027	5	5/12/00
2392033	5	5/12/00
1534535	4	5/12/00
2368877	4	5/12/00
88004	4	5/12/00
1320085	5	5/12/00
1104884	5	5/12/00
2203568	4	5/12/00
2011196	5	5/12/00
220702	5	5/12/00
189209	4	5/12/00
963676	5	5/12/00
1193260	5	5/12/00
981423	5	5/13/00
982191	4	5/16/00
2184274	4	5/16/00
1797262	4	5/18/00
2095910	5	5/21/00
1631676	5	5/23/00
2579303	5	5/23/00
1828365	4	5/23/00
2249545	3	5/23/00
841162	1	5/26/00
1954658	5	5/26/00
2493614	5	5/26/00
1324871	4	5/26/00
2103039	3	5/26/00
2094487	4	5/28/00
443193	4	5/28/00
1254803	3	5/28/00
1190829	4	5/29/00
2322250	5	5/29/00
852193	4	5/30/00
182016	4	5/31/00
2136018	4	6/1/00
1382486	5	6/2/00
1748740	5	6/4/00
1574597	4	6/5/00
2029364	5	6/6/00
1628310	5	6/7/00
