1762752	5	2/7/00
1598130	5	2/16/00
618820	5	2/16/00
1939739	5	2/18/00
2166950	5	2/23/00
2544917	5	2/25/00
1958584	5	2/27/00
2258640	5	2/29/00
1789747	5	3/2/00
376012	5	3/4/00
936093	5	3/7/00
2248080	4	3/17/00
1978543	4	3/22/00
828853	5	3/24/00
1640271	5	3/24/00
155233	5	3/24/00
2539285	5	3/25/00
1603615	3	3/26/00
204439	4	3/28/00
1611303	5	3/29/00
765484	5	3/29/00
2597191	5	3/30/00
1448959	5	3/31/00
325489	5	3/31/00
1614810	4	3/31/00
408331	4	3/31/00
221267	5	3/31/00
1534085	5	3/31/00
235095	5	4/1/00
2360721	5	4/1/00
2327803	5	4/2/00
697565	5	4/2/00
838665	5	4/2/00
1687348	4	4/2/00
2012412	4	4/2/00
590996	5	4/3/00
2213277	5	4/3/00
522298	4	4/3/00
1784098	5	4/3/00
585634	5	4/3/00
2220239	4	4/4/00
802939	5	4/4/00
471064	4	4/5/00
1390954	3	4/5/00
713301	4	4/5/00
2428573	5	4/5/00
2156913	5	4/5/00
74501	4	4/5/00
1389799	5	4/5/00
1587373	4	4/6/00
2392033	5	4/6/00
360481	5	4/6/00
908974	5	4/6/00
924656	5	4/6/00
676175	4	4/7/00
1083737	3	4/7/00
898188	5	4/7/00
1605218	5	4/7/00
2509631	5	4/7/00
555831	5	4/7/00
898894	4	4/7/00
2037038	4	4/7/00
2607013	5	4/8/00
145641	4	4/8/00
1799734	4	4/8/00
627435	5	4/8/00
32141	5	4/8/00
1617427	5	4/8/00
515993	4	4/8/00
2085017	4	4/8/00
755915	5	4/8/00
235979	5	4/9/00
978075	5	4/9/00
719906	5	4/10/00
1590015	5	4/10/00
1803799	5	4/10/00
2321416	5	4/10/00
936713	3	4/10/00
500066	5	4/10/00
1476551	5	4/10/00
1069088	4	4/10/00
1717042	5	4/10/00
731200	4	4/10/00
1990167	3	4/10/00
2400866	4	4/11/00
1373027	5	4/11/00
614044	5	4/11/00
205821	5	4/11/00
1617710	5	4/11/00
260231	5	4/11/00
2150745	5	4/12/00
423527	5	4/12/00
1341813	5	4/12/00
2562208	5	4/13/00
2376367	5	4/13/00
1452029	5	4/13/00
2042196	5	4/13/00
580861	4	4/13/00
2398656	5	4/13/00
54974	3	4/14/00
43177	4	4/14/00
1223553	4	4/14/00
520472	5	4/14/00
1181341	5	4/15/00
2486367	4	4/15/00
1955169	4	4/15/00
1329980	5	4/15/00
2006147	4	4/15/00
272699	5	4/16/00
182016	5	4/16/00
2422218	5	4/16/00
905562	5	4/16/00
923899	4	4/16/00
1743796	3	4/16/00
1723352	5	4/16/00
737106	4	4/16/00
24801	5	4/16/00
1986937	3	4/16/00
2439961	4	4/16/00
1846438	4	4/17/00
1033135	3	4/17/00
1310909	5	4/17/00
1946021	5	4/17/00
1865677	4	4/17/00
577188	5	4/17/00
272544	4	4/17/00
831244	5	4/17/00
3998	5	4/17/00
348033	5	4/17/00
2506000	3	4/17/00
368702	5	4/17/00
919365	4	4/17/00
288420	4	4/17/00
51013	5	4/17/00
1402412	5	4/18/00
569407	5	4/18/00
1951346	5	4/18/00
26839	5	4/18/00
342073	5	4/18/00
777314	4	4/18/00
149800	3	4/18/00
1857001	3	4/18/00
1604115	5	4/18/00
1459848	3	4/18/00
173100	5	4/18/00
1702345	4	4/18/00
548269	5	4/18/00
2190625	5	4/18/00
539112	5	4/18/00
289710	5	4/18/00
2255453	3	4/18/00
2221612	4	4/18/00
868692	4	4/19/00
2622066	1	4/19/00
1846490	4	4/19/00
1103414	5	4/19/00
437893	5	4/19/00
45005	4	4/19/00
327852	3	4/19/00
690724	4	4/19/00
323300	5	4/19/00
1043473	5	4/19/00
210637	4	4/19/00
2565111	5	4/19/00
391698	4	4/19/00
2437561	4	4/19/00
804915	5	4/19/00
1231125	4	4/20/00
2383238	4	4/20/00
1001704	5	4/20/00
34029	5	4/20/00
2368877	4	4/20/00
745624	4	4/20/00
2630397	5	4/20/00
2243149	5	4/20/00
731660	5	4/20/00
306466	5	4/21/00
2637629	4	4/21/00
2626869	5	4/21/00
2570853	5	4/21/00
673026	5	4/21/00
1899931	4	4/21/00
1688089	5	4/21/00
1323186	5	4/21/00
2096154	3	4/22/00
417530	5	4/22/00
1004652	5	4/22/00
1317841	5	4/22/00
174788	4	4/22/00
1781796	5	4/23/00
1552467	5	4/23/00
647518	5	4/23/00
1648074	4	4/23/00
1743850	5	4/23/00
525945	4	4/23/00
789870	4	4/23/00
382421	5	4/23/00
2306662	5	4/23/00
2266471	5	4/24/00
637473	4	4/24/00
1203672	4	4/24/00
2133486	4	4/24/00
15893	5	4/24/00
613282	4	4/24/00
501394	4	4/24/00
