305344	1	9/4/03
1341988	5	9/9/03
1303306	5	9/12/03
1306287	5	9/13/03
772090	3	9/14/03
1218233	4	9/14/03
436510	1	9/15/03
2436305	3	9/16/03
406375	5	9/16/03
1058427	5	9/17/03
1816992	2	9/17/03
256676	4	9/17/03
921587	3	9/17/03
537912	4	9/19/03
805379	5	9/20/03
543279	5	9/21/03
641770	5	9/21/03
463102	5	9/21/03
1085786	4	9/22/03
969175	4	9/22/03
755340	5	9/22/03
361407	5	9/23/03
1278786	5	9/23/03
1464573	4	9/23/03
128040	5	9/23/03
1794003	4	9/23/03
2507205	3	9/24/03
1873379	5	9/24/03
1514667	5	9/24/03
1740732	5	9/25/03
1327900	5	9/25/03
355756	4	9/26/03
1394988	5	9/26/03
2401372	4	9/26/03
1858122	4	9/27/03
709905	4	9/27/03
780160	4	9/28/03
1573490	5	9/28/03
768749	5	9/28/03
464621	5	9/28/03
1486636	5	9/28/03
464182	4	9/28/03
1308068	4	9/28/03
1195976	5	9/28/03
1174779	5	9/28/03
1089692	4	9/28/03
2352972	4	9/28/03
1212608	5	9/29/03
2578106	5	9/29/03
1498712	4	9/29/03
1254363	3	9/29/03
1244123	5	9/29/03
1138507	5	9/29/03
782937	4	9/30/03
1167477	4	9/30/03
575714	4	9/30/03
440220	3	10/1/03
1883088	2	10/1/03
1407665	5	10/1/03
212668	3	10/1/03
1561134	5	10/1/03
956229	5	10/2/03
78936	3	10/2/03
1881328	4	10/3/03
150525	3	10/3/03
1689922	5	10/3/03
2261394	5	10/3/03
44734	5	10/4/03
566325	4	10/4/03
2071995	4	10/4/03
612275	2	10/4/03
2278766	5	10/4/03
2537089	4	10/4/03
65883	5	10/4/03
641972	4	10/5/03
710757	4	10/5/03
1148950	5	10/5/03
1636044	5	10/5/03
654591	5	10/5/03
1235769	4	10/6/03
826184	5	10/6/03
1261084	4	10/6/03
1491731	3	10/6/03
142492	4	10/6/03
2647416	5	10/6/03
1643984	3	10/7/03
609908	5	10/7/03
2035310	5	10/7/03
1478244	5	10/7/03
1470890	3	10/8/03
782611	4	10/9/03
1669517	4	10/9/03
2096810	5	10/9/03
1645555	5	10/9/03
2558268	4	10/10/03
599145	5	10/11/03
641719	2	10/11/03
1854220	5	10/11/03
1555531	4	10/11/03
1877143	5	10/11/03
711869	5	10/11/03
2601024	3	10/12/03
1797678	3	10/12/03
1078088	4	10/12/03
593167	5	10/13/03
2115721	5	10/13/03
2360818	5	10/13/03
994370	4	10/13/03
1996259	4	10/13/03
868094	5	10/13/03
743025	4	10/14/03
1701081	3	10/14/03
635780	4	10/15/03
922922	5	10/16/03
2314419	5	10/16/03
922160	5	10/17/03
1448588	5	10/18/03
107840	4	10/19/03
1092228	4	10/19/03
1743796	5	10/19/03
882006	4	10/19/03
2403156	5	10/19/03
2168831	4	10/20/03
2512235	4	10/20/03
1135281	5	10/20/03
2475164	5	10/21/03
953322	3	10/23/03
56854	5	10/24/03
2125302	5	10/24/03
1837698	5	10/24/03
2217242	4	10/24/03
2222791	5	10/24/03
657582	5	10/25/03
1201294	5	10/26/03
299857	3	10/27/03
1124559	4	10/27/03
2412878	1	10/27/03
1715533	5	10/27/03
2246923	3	10/27/03
966591	5	10/28/03
2398794	5	10/28/03
1587148	5	10/30/03
1081322	5	10/30/03
434056	5	10/30/03
1240846	4	10/30/03
2430230	5	10/31/03
269554	4	11/2/03
1600259	5	11/2/03
2168288	5	11/2/03
483483	5	11/3/03
2538912	5	11/3/03
676660	5	11/3/03
921528	5	11/4/03
2400283	5	11/4/03
1276275	2	11/4/03
2535089	4	11/4/03
140767	5	11/5/03
2514214	5	11/6/03
2049560	5	11/6/03
1566134	4	11/7/03
1174811	4	11/10/03
1099518	3	11/10/03
2252912	4	11/10/03
1888679	5	11/10/03
1656037	5	11/11/03
349322	5	11/11/03
1475176	5	11/11/03
1078528	5	11/12/03
2600927	4	11/12/03
1725015	5	11/12/03
2533227	4	11/13/03
1725588	5	11/14/03
1551751	5	11/14/03
1317468	4	11/14/03
2107263	4	11/16/03
784208	5	11/16/03
466076	5	11/17/03
593454	5	11/17/03
1634325	5	11/17/03
1792510	5	11/18/03
1921954	5	11/18/03
1070187	5	11/18/03
1360072	5	11/20/03
1212576	5	11/21/03
385773	5	11/21/03
1683615	5	11/22/03
2242413	5	11/23/03
1718960	5	11/24/03
2587968	5	11/26/03
1395789	5	11/27/03
624987	4	11/27/03
274632	3	11/28/03
1176119	5	11/29/03
1597736	4	11/29/03
1301034	4	11/29/03
1351596	5	11/30/03
1425971	5	11/30/03
1553126	5	12/1/03
1210032	5	12/1/03
2105136	4	12/2/03
2009933	4	12/2/03
995424	5	12/2/03
1566744	5	12/3/03
2218735	4	12/3/03
1716332	5	12/4/03
745125	5	12/4/03
1473347	5	12/4/03
1290054	5	12/4/03
404652	4	12/5/03
2439493	1	12/5/03
1138195	4	12/6/03
2531096	5	12/6/03
169281	5	12/6/03
1054915	4	12/7/03
53629	5	12/7/03
2265561	3	12/8/03
431588	5	12/8/03
2548994	5	12/9/03
149028	5	12/11/03
1124825	3	12/11/03
1584972	5	12/14/03
1424177	5	12/14/03
2142422	5	12/15/03
1789382	4	12/17/03
204733	5	12/17/03
370664	3	12/18/03
1497891	4	12/18/03
763240	5	12/18/03
2252223	5	12/19/03
1468824	4	12/19/03
2615017	5	12/19/03
2623852	4	12/21/03
2322222	5	12/21/03
905782	4	12/21/03
1892343	5	12/21/03
802010	2	12/22/03
1136172	3	12/22/03
1146402	5	12/22/03
2153837	5	12/22/03
1727737	4	12/22/03
2536362	4	12/24/03
2217738	4	12/26/03
529079	5	12/26/03
1602865	4	12/28/03
1859747	5	12/29/03
1423987	5	12/29/03
2546451	5	12/29/03
620481	5	12/29/03
2396330	5	12/29/03
1833897	5	12/29/03
792585	5	12/30/03
93917	5	12/30/03
1581258	5	12/30/03
1681954	5	12/31/03
1550976	4	1/1/04
1921342	4	1/1/04
1240740	5	1/1/04
1369715	3	1/2/04
1649714	5	1/2/04
515952	5	1/2/04
879551	5	1/2/04
2206066	5	1/3/04
1675624	5	1/3/04
1361638	5	1/4/04
1639706	5	1/4/04
290951	5	1/5/04
1054287	5	1/5/04
1119018	2	1/5/04
148670	5	1/5/04
330284	5	1/6/04
1465188	5	1/6/04
1734644	5	1/6/04
1723513	4	1/6/04
1768932	4	1/7/04
2010544	5	1/7/04
2452157	5	1/7/04
862850	4	1/8/04
1201988	5	1/8/04
1226327	5	1/9/04
2615679	5	1/9/04
2619972	3	1/9/04
2561799	3	1/9/04
2142536	5	1/9/04
1517318	5	1/9/04
2114550	5	1/10/04
1371451	3	1/10/04
2221106	4	1/10/04
1591559	4	1/11/04
1754568	5	1/11/04
2627087	2	1/11/04
1158913	3	1/11/04
1179235	5	1/11/04
1282822	5	1/12/04
2258127	4	1/12/04
1653334	5	1/12/04
1720035	4	1/12/04
1785367	4	1/12/04
1995592	1	1/12/04
1394516	2	1/12/04
2204941	5	1/12/04
524654	5	1/13/04
781950	5	1/13/04
2227565	5	1/13/04
972417	4	1/13/04
610950	5	1/13/04
115183	4	1/13/04
2379827	5	1/13/04
1755552	5	1/14/04
94869	4	1/14/04
1509270	4	1/14/04
1620927	5	1/14/04
2076358	4	1/14/04
1964460	5	1/14/04
1365272	5	1/14/04
1671733	5	1/14/04
2208180	5	1/15/04
577547	5	1/15/04
143938	4	1/15/04
37188	5	1/16/04
1354763	5	1/16/04
828854	5	1/16/04
389254	5	1/16/04
49890	5	1/16/04
1197388	4	1/16/04
