2034970	4	2/25/00
1892532	4	2/25/00
1190829	4	2/26/00
2176385	4	2/27/00
501394	3	2/27/00
1287550	5	2/27/00
360481	4	2/27/00
923899	5	2/28/00
1857001	3	2/28/00
984439	5	2/28/00
805547	4	2/28/00
1254206	4	2/28/00
1462417	5	2/28/00
311875	4	2/29/00
648269	4	2/29/00
1467197	4	2/29/00
459816	4	2/29/00
2535052	3	3/1/00
2248992	3	3/1/00
565510	2	3/1/00
1532399	3	3/1/00
1580174	5	3/1/00
2513157	5	3/1/00
1179658	3	3/2/00
1915619	4	3/2/00
422071	3	3/2/00
25375	4	3/2/00
303969	2	3/2/00
737106	3	3/3/00
914728	3	3/3/00
958687	4	3/3/00
2401235	5	3/3/00
1750785	4	3/4/00
687459	3	3/4/00
1607747	5	3/4/00
606105	2	3/4/00
24801	4	3/4/00
2095910	3	3/4/00
2188822	4	3/4/00
821181	4	3/4/00
2390783	3	3/5/00
7548	4	3/5/00
2607013	4	3/5/00
415757	2	3/5/00
1620634	3	3/5/00
1743850	4	3/5/00
184197	3	3/5/00
2470471	3	3/5/00
2610031	4	3/6/00
2220630	3	3/6/00
1517590	3	3/6/00
786787	3	3/6/00
941661	4	3/6/00
1949648	3	3/6/00
1962176	3	3/6/00
649307	4	3/6/00
978075	4	3/6/00
485204	5	3/6/00
564225	4	3/6/00
2232255	4	3/6/00
912999	2	3/6/00
1201979	4	3/6/00
802939	2	3/6/00
2037038	4	3/6/00
23445	4	3/6/00
2339023	4	3/6/00
26839	4	3/7/00
2052334	2	3/7/00
2248080	3	3/7/00
2294545	4	3/7/00
1946890	4	3/7/00
1955169	3	3/7/00
1545259	4	3/7/00
1687386	3	3/7/00
84947	4	3/7/00
905467	1	3/7/00
1532096	4	3/7/00
1359803	4	3/7/00
1537702	3	3/7/00
2221076	4	3/7/00
755915	3	3/7/00
2604193	5	3/7/00
1049640	2	3/8/00
2262332	4	3/8/00
355883	4	3/8/00
2038298	3	3/8/00
700864	2	3/8/00
212643	3	3/8/00
990807	3	3/8/00
1204685	3	3/8/00
72607	4	3/8/00
1437659	4	3/8/00
354983	4	3/8/00
368702	3	3/8/00
413420	4	3/8/00
1724407	3	3/8/00
2158949	3	3/8/00
749139	2	3/8/00
1998360	3	3/9/00
675091	4	3/9/00
1816540	4	3/9/00
1287892	3	3/9/00
2506062	3	3/9/00
1607009	4	3/9/00
2182507	2	3/9/00
210637	4	3/9/00
2398656	2	3/9/00
2562208	4	3/10/00
498504	2	3/10/00
948700	4	3/10/00
1782636	4	3/10/00
723219	3	3/10/00
1240020	4	3/10/00
2468476	4	3/10/00
187591	3	3/10/00
1589599	3	3/10/00
1118047	4	3/10/00
1860314	3	3/11/00
1656761	4	3/11/00
