936093	2	4/15/00
565510	5	4/16/00
1748740	3	4/17/00
823941	5	4/18/00
471578	5	4/18/00
2137809	5	4/18/00
912999	5	4/18/00
2043184	5	4/18/00
1730369	5	4/19/00
71393	5	4/21/00
1623353	5	4/22/00
731685	5	4/22/00
1966165	5	4/25/00
1532399	4	4/27/00
307168	5	4/28/00
112094	3	4/29/00
352325	5	4/29/00
419556	4	4/29/00
2154232	5	5/5/00
1617293	4	5/5/00
768176	5	5/6/00
1998117	5	5/8/00
129035	5	5/8/00
482418	5	5/8/00
1793752	4	5/10/00
1390954	4	5/12/00
1308960	5	5/13/00
1687386	4	5/13/00
471047	5	5/14/00
1316741	2	5/15/00
1029561	4	5/15/00
719766	5	5/16/00
1850992	5	5/16/00
980987	5	5/16/00
2325330	5	5/19/00
2455611	5	5/19/00
1090296	5	5/21/00
755915	5	5/21/00
539112	5	5/22/00
928256	5	5/23/00
1239121	4	5/25/00
161013	4	5/25/00
2103039	5	5/26/00
810019	5	5/28/00
2322250	5	5/29/00
2612555	3	5/30/00
423527	5	5/30/00
770129	5	5/30/00
1212887	4	6/5/00
1372847	5	6/6/00
213845	4	6/6/00
2491634	5	6/7/00
868406	5	6/8/00
113767	5	6/11/00
289710	5	6/11/00
495324	5	6/12/00
92897	5	6/13/00
874636	5	6/14/00
169548	5	6/14/00
1600259	4	6/16/00
634555	5	6/17/00
288420	3	6/17/00
369086	4	6/19/00
348244	5	6/20/00
926217	5	6/22/00
1688451	5	6/25/00
2264442	5	6/26/00
1313125	5	6/30/00
525945	5	7/1/00
581766	5	7/2/00
116291	3	7/4/00
1642718	3	7/10/00
1354998	3	7/10/00
988670	5	7/14/00
1066787	4	7/14/00
1886075	5	7/15/00
435157	5	7/15/00
2278766	5	7/16/00
2114550	5	7/17/00
1684828	5	7/21/00
581307	5	7/22/00
31625	5	7/24/00
95661	4	7/25/00
183305	5	7/25/00
1524820	5	7/26/00
1952137	5	7/28/00
1312412	5	7/29/00
958687	5	8/2/00
2648797	5	8/7/00
1476448	5	8/7/00
225331	4	8/8/00
957175	5	8/8/00
2148911	5	8/9/00
2225507	4	8/10/00
2514204	5	8/12/00
454419	5	8/13/00
204439	5	8/20/00
1347523	5	8/20/00
1319661	4	8/24/00
1492391	5	8/27/00
58378	5	8/28/00
2117708	5	9/1/00
2195326	3	9/3/00
2372141	4	9/9/00
1731636	3	9/11/00
2403449	3	9/14/00
2034589	4	9/15/00
926579	5	9/22/00
1473666	5	9/23/00
1546259	4	9/30/00
1248384	3	10/3/00
2376367	5	10/4/00
916921	5	10/11/00
2607643	5	10/12/00
969720	4	10/13/00
819314	5	10/16/00
1882178	5	10/17/00
1925957	3	10/18/00
2375964	5	10/20/00
751145	5	10/20/00
2560965	4	10/20/00
1946021	5	10/26/00
474691	5	10/27/00
486529	4	10/27/00
1244123	5	10/27/00
2037038	4	10/27/00
